position,image_path,candidate_id,ticker,session_date,visible_maxpush_pct,pm_open_to_momentum_trigger_pct,pm_open_to_scanner_pct,pm_open_to_premarket_extension_high_pct,das_state,first_dip_depth_pct,first_rebreak_type,first_rebreak_ts_et
604,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0604_CNEY_2025-05-07_push21.42_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CNEY:2025-05-07T08:25:00+00:00,CNEY,2025-05-07,21.4169,,5.3746,21.416938110749193,rebreak_confirmed,4.7954,single_candle_rebreak,2025-05-07 04:55:00 EDT
605,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0605_WGRX_2025-10-24_push21.39_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:WGRX:2025-10-24T08:01:00+00:00,WGRX,2025-10-24,21.3871,50.59445178335533,17.4505,50.59445178335533,rebreak_confirmed,4.4619,multi_candle_flag_break,2025-10-24 07:31:00 EDT
606,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0606_UMAC_2024-11-29_push21.38_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:UMAC:2024-11-29T12:03:00+00:00,UMAC,2024-11-29,21.3819,,1.0271,35.10737628384687,rebreak_confirmed,5.0,flat_shelf_break,2024-11-29 07:57:00 EST
607,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0607_EVGN_2026-02-04_push21.36_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:EVGN:2026-02-04T13:23:00+00:00,EVGN,2026-02-04,21.3592,,14.5631,34.951456310679596,rebreak_confirmed,10.4,single_candle_rebreak,2026-02-04 08:25:00 EST
608,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0608_PRTG_2025-03-28_push21.33_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PRTG:2025-03-28T08:25:00+00:00,PRTG,2025-03-28,21.3347,,2.0222,36.501516683518695,rebreak_confirmed,3.75,ascending_flag_break,2025-03-28 07:00:00 EDT
609,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0609_PDYN_2026-01-13_push21.31_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PDYN:2026-01-13T13:04:00+00:00,PDYN,2026-01-13,21.3141,,14.7436,21.314102564102562,rebreak_confirmed,3.9445,flat_shelf_break,2026-01-13 08:29:00 EST
610,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0610_MOBX_2026-03-04_push21.31_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MOBX:2026-03-04T09:00:00+00:00,MOBX,2026-03-04,21.3115,,7.377,32.78688524590165,rebreak_confirmed,8.7838,last_red_high_break,2026-03-04 04:04:00 EST
611,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0611_MIRA_2025-10-16_push21.28_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MIRA:2025-10-16T08:02:00+00:00,MIRA,2025-10-16,21.2766,,-4.6809,26.38297872340426,rebreak_confirmed,3.1579,multi_candle_flag_break,2025-10-16 05:44:00 EDT
612,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0612_SAVE_2024-01-19_push21.26_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SAVE:2024-01-19T12:01:00+00:00,SAVE,2024-01-19,21.2585,,8.8435,32.99319727891157,rebreak_confirmed,12.6227,last_red_high_break,2024-01-19 08:02:00 EST
613,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0613_AIFF_2025-02-13_push21.23_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AIFF:2025-02-13T10:46:00+00:00,AIFF,2025-02-13,21.2254,,3.574,29.467541940189633,rebreak_confirmed,4.3321,vwap_reclaim_rebreak,2025-02-13 08:17:00 EST
614,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0614_NNOX_2024-02-15_push21.21_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:NNOX:2024-02-15T09:44:00+00:00,NNOX,2024-02-15,21.2121,,-19.0476,27.532467532467532,rebreak_confirmed,9.7143,single_candle_rebreak,2024-02-15 09:18:00 EST
615,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0615_CGTL_2025-09-10_push21.19_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CGTL:2025-09-10T08:13:00+00:00,CGTL,2025-09-10,21.1938,74.21602787456443,2.9389,99.96970156036964,rebreak_confirmed,10.45,single_candle_rebreak,2025-09-10 04:22:00 EDT
616,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0616_EPOW_2025-09-30_push21.19_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:EPOW:2025-09-30T08:01:00+00:00,EPOW,2025-09-30,21.1921,,13.245,25.16556291390728,rebreak_confirmed,11.4754,vwap_reclaim_rebreak,2025-09-30 04:39:00 EDT
617,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0617_STAF_2025-01-14_push21.18_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:STAF:2025-01-14T09:03:00+00:00,STAF,2025-01-14,21.1796,,8.5791,30.831099195710454,rebreak_confirmed,3.3186,single_candle_rebreak,2025-01-14 04:20:00 EST
618,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0618_SGN_2026-02-25_push21.14_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SGN:2026-02-25T13:00:00+00:00,SGN,2026-02-25,21.1404,,-1.8772,21.140350877192994,rebreak_confirmed,4.4316,single_candle_rebreak,2026-02-25 08:54:00 EST
619,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0619_ASBP_2025-10-02_push21.12_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ASBP:2025-10-02T09:13:00+00:00,ASBP,2025-10-02,21.1151,53.525179856115116,6.5468,69.06474820143886,rebreak_confirmed,4.0689,multi_candle_flag_break,2025-10-02 06:14:00 EDT
620,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0620_USEG_2026-03-02_push21.09_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:USEG:2026-03-02T09:22:00+00:00,USEG,2026-03-02,21.0938,,4.6875,36.71874999999999,rebreak_confirmed,4.5161,multi_candle_flag_break,2026-03-02 05:34:00 EST
621,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0621_HTCR_2025-05-29_push21.09_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:HTCR:2025-05-29T08:06:00+00:00,HTCR,2025-05-29,21.0926,,0.6759,40.80540692762601,rebreak_confirmed,9.3023,single_candle_rebreak,2025-05-29 05:10:00 EDT
622,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0622_NXDR_2025-12-10_push21.08_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:NXDR:2025-12-10T12:30:00+00:00,NXDR,2025-12-10,21.0784,,16.2255,36.27450980392155,rebreak_confirmed,3.6437,vwap_reclaim_rebreak,2025-12-10 08:01:00 EST
623,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0623_LAES_2025-10-17_push21.06_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:LAES:2025-10-17T08:07:00+00:00,LAES,2025-10-17,21.0619,,1.7699,26.01769911504424,rebreak_confirmed,4.2398,single_candle_rebreak,2025-10-17 08:05:00 EDT
624,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0624_VRME_2025-01-14_push21.05_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:VRME:2025-01-14T10:29:00+00:00,VRME,2025-01-14,21.0526,,0.8772,23.464912280701764,rebreak_confirmed,8.6957,vwap_reclaim_rebreak,2025-01-14 07:42:00 EST
625,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0625_HWH_2025-09-02_push21.05_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:HWH:2025-09-02T08:15:00+00:00,HWH,2025-09-02,21.0526,57.89473684210527,11.0526,77.89473684210526,rebreak_confirmed,8.2609,vwap_reclaim_rebreak,2025-09-02 04:31:00 EDT
626,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0626_NKGN_2024-03-07_push21.03_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:NKGN:2024-03-07T12:31:00+00:00,NKGN,2024-03-07,21.0256,,7.6923,33.33333333333334,rebreak_confirmed,8.0508,single_candle_rebreak,2024-03-07 07:53:00 EST
627,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0627_PSTV_2025-10-21_push21.02_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PSTV:2025-10-21T12:03:00+00:00,PSTV,2025-10-21,21.018,,6.9229,31.215518775582847,rebreak_confirmed,3.8088,single_candle_rebreak,2025-10-21 08:10:00 EDT
628,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0628_USEG_2025-01-22_push21.00_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:USEG:2025-01-22T09:05:00+00:00,USEG,2025-01-22,21.0024,,9.7852,32.458233890214785,rebreak_confirmed,4.7337,multi_candle_flag_break,2025-01-22 05:09:00 EST
629,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0629_LGVN_2024-07-10_push20.98_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:LGVN:2024-07-10T11:32:00+00:00,LGVN,2024-07-10,20.979,57.342657342657354,18.8811,149.62937062937067,rebreak_confirmed,6.9364,vwap_reclaim_rebreak,2024-07-10 07:45:00 EDT
630,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0630_BURU_2025-04-01_push20.97_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BURU:2025-04-01T12:35:00+00:00,BURU,2025-04-01,20.9709,,18.7972,21.074422937584103,rebreak_confirmed,8.1629,multi_candle_flag_break,2025-04-01 08:42:00 EDT
631,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0631_BIAF_2025-04-01_push20.97_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BIAF:2025-04-01T09:26:00+00:00,BIAF,2025-04-01,20.9677,,-9.9839,31.080645161290317,rebreak_confirmed,11.6,multi_candle_flag_break,2025-04-01 07:36:00 EDT
632,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0632_BYND_2025-10-23_push20.95_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BYND:2025-10-23T08:00:00+00:00,BYND,2025-10-23,20.9524,,3.0159,20.95238095238096,rebreak_confirmed,23.0971,ascending_flag_break,2025-10-23 08:13:00 EDT
633,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0633_ORBS_2026-01-05_push20.92_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ORBS:2026-01-05T11:00:00+00:00,ORBS,2026-01-05,20.9184,,16.8367,36.224489795918366,rebreak_confirmed,3.1646,ascending_flag_break,2026-01-05 06:07:00 EST
634,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0634_SILO_2025-09-23_push20.92_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SILO:2025-09-23T12:15:00+00:00,SILO,2025-09-23,20.9163,68.98235073225685,9.6132,68.98235073225685,rebreak_confirmed,8.9027,vwap_reclaim_rebreak,2025-09-23 08:40:00 EDT
635,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0635_WOK_2026-02-06_push20.91_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:WOK:2026-02-06T12:52:00+00:00,WOK,2026-02-06,20.915,,6.5359,20.915032679738566,rebreak_confirmed,18.9189,vwap_reclaim_rebreak,2026-02-06 08:04:00 EST
636,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0636_BURU_2025-08-18_push20.91_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BURU:2025-08-18T10:31:00+00:00,BURU,2025-08-18,20.9107,,7.1647,20.91065620814998,rebreak_confirmed,7.9747,single_candle_rebreak,2025-08-18 06:39:00 EDT
637,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0637_UDMY_2025-12-17_push20.90_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:UDMY:2025-12-17T13:16:00+00:00,UDMY,2025-12-17,20.8981,,10.1572,27.80656303972367,rebreak_confirmed,3.8571,flat_shelf_break,2025-12-17 08:24:00 EST
638,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0638_CLDI_2025-07-09_push20.88_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CLDI:2025-07-09T08:21:00+00:00,CLDI,2025-07-09,20.8783,52.49348716040192,-6.0849,99.10681056940825,rebreak_confirmed,11.8996,multi_candle_flag_break,2025-07-09 07:37:00 EDT
639,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0639_ARBE_2025-09-22_push20.86_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ARBE:2025-09-22T12:45:00+00:00,ARBE,2025-09-22,20.8589,58.282208588957076,7.2822,58.282208588957076,rebreak_confirmed,4.5685,ascending_flag_break,2025-09-22 09:04:00 EDT
640,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0640_ZENA_2025-06-10_push20.84_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ZENA:2025-06-10T12:35:00+00:00,ZENA,2025-06-10,20.8426,,15.0776,24.16851441241685,rebreak_confirmed,7.8899,ascending_flag_break,2025-06-10 08:40:00 EDT
641,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0641_BMR_2024-02-13_push20.80_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BMR:2024-02-13T09:08:00+00:00,BMR,2024-02-13,20.8012,51.54083204930663,-7.9353,51.54083204930663,rebreak_confirmed,8.227,multi_candle_flag_break,2024-02-13 08:41:00 EST
642,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0642_LITM_2025-03-21_push20.77_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:LITM:2025-03-21T12:16:00+00:00,LITM,2025-03-21,20.7681,,9.1137,26.54357459379616,rebreak_confirmed,4.0117,multi_candle_flag_break,2025-03-21 08:36:00 EDT
643,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0643_VVPR_2024-07-03_push20.76_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:VVPR:2024-07-03T08:08:00+00:00,VVPR,2024-07-03,20.7627,50.000000000000014,9.322,50.42372881355932,rebreak_confirmed,3.6842,multi_candle_flag_break,2024-07-03 06:59:00 EDT
644,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0644_BURU_2025-05-12_push20.74_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BURU:2025-05-12T12:21:00+00:00,BURU,2025-05-12,20.7435,,10.3372,44.817578772802655,rebreak_confirmed,8.6757,single_candle_rebreak,2025-05-12 08:29:00 EDT
645,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0645_EVGO_2024-11-12_push20.73_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:EVGO:2024-11-12T13:08:00+00:00,EVGO,2024-11-12,20.7273,,13.0909,24.54545454545454,rebreak_confirmed,4.9699,flat_shelf_break,2024-11-12 08:22:00 EST
646,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0646_SABR_2026-03-02_push20.72_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SABR:2026-03-02T13:00:00+00:00,SABR,2026-03-02,20.7207,,16.2252,32.43243243243242,rebreak_confirmed,14.1791,single_candle_rebreak,2026-03-02 08:06:00 EST
647,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0647_TNON_2025-03-25_push20.71_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:TNON:2025-03-25T08:01:00+00:00,TNON,2025-03-25,20.7101,58.579881656804744,-8.8757,258.5798816568047,rebreak_confirmed,3.9216,multi_candle_flag_break,2025-03-25 05:50:00 EDT
648,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0648_AMC_2024-05-14_push20.71_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AMC:2024-05-14T08:01:00+00:00,AMC,2024-05-14,20.7084,55.31335149863761,-1.4986,81.19891008174388,rebreak_confirmed,4.6275,multi_candle_flag_break,2024-05-14 07:10:00 EDT
649,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0649_BAOS_2025-06-04_push20.67_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BAOS:2025-06-04T08:12:00+00:00,BAOS,2025-06-04,20.6704,57.541899441340775,-7.5419,67.87709497206703,rebreak_confirmed,12.7315,single_candle_rebreak,2025-06-04 04:21:00 EDT
650,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0650_MGOL_2025-02-14_push20.65_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MGOL:2025-02-14T09:02:00+00:00,MGOL,2025-02-14,20.65,53.749999999999986,5.6625,54.99999999999999,rebreak_confirmed,5.0041,single_candle_rebreak,2025-02-14 06:45:00 EST
651,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0651_PSTV_2025-03-20_push20.64_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PSTV:2025-03-20T11:40:00+00:00,PSTV,2025-03-20,20.6419,,11.109,30.693830482414004,rebreak_confirmed,3.1544,single_candle_rebreak,2025-03-20 07:44:00 EDT
652,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0652_CRVO_2025-03-13_push20.58_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CRVO:2025-03-13T09:10:00+00:00,CRVO,2025-03-13,20.5832,,2.4014,42.538593481989714,rebreak_confirmed,3.1294,last_red_high_break,2025-03-13 07:27:00 EDT
